Alignment not found |  of  | Line no.  4995
Alignment not found |  ,  | Line no.  4997
Alignment not found |  ,  | Line no.  4998
Alignment not found |  ,  | Line no.  4998
Alignment not found |  of  | Line no.  4999
Alignment not found |  ,  | Line no.  4999
Alignment not found |  the  | Line no.  4999
Alignment not found |  ,  | Line no.  4999
Alignment not found |  .  | Line no.  5000
Alignment not found |  ,  | Line no.  5001
Alignment not found |  of  | Line no.  5002
Alignment not found |  ,  | Line no.  5004
Alignment not found |  ,  | Line no.  5004
Alignment not found |  ,  | Line no.  5006
Alignment not found |  ;  | Line no.  5007
Alignment not found |  Abbakala  | Line no.  5009
Alignment not found |  ,  | Line no.  5009
Alignment not found |  ,  | Line no.  5010
Alignment not found |  Ur-nigar  | Line no.  5011
Alignment not found |  ,  | Line no.  5011
Alignment not found |  ,  | Line no.  5012
Alignment not found |  Šangu  | Line no.  5013
Alignment not found |  ,  | Line no.  5013
Alignment not found |  ,  | Line no.  5014
Alignment not found |  ”  | Line no.  5014
Alignment not found |  ;  | Line no.  5015
Alignment not found |  ,  | Line no.  5016
Alignment not found |  with  | Line no.  5016
Alignment not found |  barig  | Line no.  5016
Alignment not found |  ,  | Line no.  5016
Alignment not found |  ,  | Line no.  5017
Alignment not found |  with  | Line no.  5017
Alignment not found |  barig  | Line no.  5017
Alignment not found |  ,  | Line no.  5017
Alignment not found |  ,  | Line no.  5018
Alignment not found |  of  | Line no.  5019
Alignment not found |  the  | Line no.  5019
Alignment not found |  of  | Line no.  5020
Alignment not found |  ,  | Line no.  5020
Alignment not found |  ”  | Line no.  5020
Alignment not found |  ,  | Line no.  5021
Alignment not found |  ”  | Line no.  5021
Alignment not found |  ,  | Line no.  5022
Alignment not found |  of  | Line no.  5023
Alignment not found |  the  | Line no.  5023
Alignment not found |  of  | Line no.  5024
Alignment not found |  ,  | Line no.  5024
Alignment not found |  and  | Line no.  5024
Alignment not found |  reed  | Line no.  5024
Alignment not found |  ;  | Line no.  5024
Alignment not found |  Ur-lugal  | Line no.  5025
Alignment not found |  ,  | Line no.  5026
Alignment not found |  ;  | Line no.  5027
Alignment not found |  ban2  | Line no.  5028
Alignment not found |  scribes  | Line no.  5028
Alignment not found |  ,  | Line no.  5029
Alignment not found |  ,  | Line no.  5030
Alignment not found |  ,  | Line no.  5031
Alignment not found |  ,  | Line no.  5032
Alignment not found |  ;  | Line no.  5033
Alignment not found |  from  | Line no.  5034
Alignment not found |  captives  | Line no.  5035
Alignment not found |  ;  | Line no.  5036
Alignment not found |  ;  | Line no.  5037
Alignment not found |  gur  | Line no.  5038
Alignment not found |  of  | Line no.  5039
Alignment not found |  the  | Line no.  5039
Alignment not found |  in  | Line no.  5041
label .01 or .02 does not exist for the predicate. 5041
Alignment not found |  ,  | Line no.  5041
Alignment not found |  ,  | Line no.  5041
Alignment not found |  ,  | Line no.  5042
Alignment not found |  ,  | Line no.  5043
Alignment not found |  ,  | Line no.  5044
Alignment not found |  governor  | Line no.  5044
Alignment not found |  ;  | Line no.  5044
Alignment not found |  Ur-Nungal  | Line no.  5045
Alignment not found |  ,  | Line no.  5045
Alignment not found |  ;  | Line no.  5046
Alignment not found |  ,  | Line no.  5048
Alignment not found |  Ur-Nanše  | Line no.  5048
Alignment not found |  ,  | Line no.  5048
Alignment not found |  ,  | Line no.  5049
Alignment not found |  sheep  | Line no.  5050
Alignment not found |  ,  | Line no.  5050
Alignment not found |  ,  | Line no.  5051
Alignment not found |  the  | Line no.  5051
Alignment not found |  Dugazida  | Line no.  5051
Alignment not found |  ,  | Line no.  5051
Alignment not found |  ,  | Line no.  5052
Alignment not found |  ;  | Line no.  5053
Alignment not found |  ?  | Line no.  5055
Alignment not found |  ,  | Line no.  5055
Alignment not found |  ur-Nintu  | Line no.  5056
Alignment not found |  ?  | Line no.  5056
Alignment not found |  ,  | Line no.  5056
Alignment not found |  Lugal-dam  | Line no.  5057
Alignment not found |  ,  | Line no.  5057
Alignment not found |  ,  | Line no.  5060
Alignment not found |  ,  | Line no.  5062
Alignment not found |  ban2  | Line no.  5063
Alignment not found |  work-troops  | Line no.  5063
Alignment not found |  for  | Line no.  5064
Alignment not found |  of  | Line no.  5064
Alignment not found |  ,  | Line no.  5064
Alignment not found |  ,  | Line no.  5065
Alignment not found |  ,  | Line no.  5066
Alignment not found |  ,  | Line no.  5066
Alignment not found |  barig  | Line no.  5067
Alignment not found |  work-troops  | Line no.  5067
Alignment not found |  for  | Line no.  5068
Alignment not found |  the  | Line no.  5068
Alignment not found |  of  | Line no.  5068
Alignment not found |  the  | Line no.  5068
Alignment not found |  ,  | Line no.  5068
Alignment not found |  ,  | Line no.  5069
Alignment not found |  ,  | Line no.  5070
Alignment not found |  ;  | Line no.  5071
Alignment not found |  ;  | Line no.  5072
Alignment not found |  ,  | Line no.  5074
Alignment not found |  ,  | Line no.  5076
Alignment not found |  ,  | Line no.  5076
Alignment not found |  out  | Line no.  5077
Alignment not found |  the  | Line no.  5077
Alignment not found |  ;  | Line no.  5077
Alignment not found |  ,  | Line no.  5078
Alignment not found |  ,  | Line no.  5079
Alignment not found |  ,  | Line no.  5080
Alignment not found |  ,  | Line no.  5080
Alignment not found |  ,  | Line no.  5081
Alignment not found |  ;  | Line no.  5081
label .01 or .02 does not exist for the predicate. 5082
Alignment not found |  of  | Line no.  5082
Alignment not found |  ,  | Line no.  5082
Alignment not found |  of  | Line no.  5083
Alignment not found |  ,  | Line no.  5083
Alignment not found |  ”  | Line no.  5083
Alignment not found |  ;  | Line no.  5085
Alignment not found |  ,  | Line no.  5087
Alignment not found |  ,  | Line no.  5088
Alignment not found |  ;  | Line no.  5089
Alignment not found |  ,  | Line no.  5090
Alignment not found |  of  | Line no.  5090
Alignment not found |  the  | Line no.  5090
Alignment not found |  ,  | Line no.  5090
Alignment not found |  ,  | Line no.  5091
Alignment not found |  ,  | Line no.  5092
Alignment not found |  ,  | Line no.  5094
Alignment not found |  ;  | Line no.  5095
Alignment not found |  Lu-Ningirsu  | Line no.  5096
Alignment not found |  ,  | Line no.  5096
Alignment not found |  ,  | Line no.  5097
Alignment not found |  ,  | Line no.  5099
Alignment not found |  ,  | Line no.  5100
Alignment not found |  ;  | Line no.  5101
Alignment not found |  ,  | Line no.  5105
Alignment not found |  ;  | Line no.  5106
Alignment not found |  ,  | Line no.  5110
Alignment not found |  ,  | Line no.  5110
Alignment not found |  ,  | Line no.  5112
Alignment not found |  ,  | Line no.  5112
Alignment not found |  of  | Line no.  5113
Alignment not found |  ;  | Line no.  5113
Alignment not found |  ,  | Line no.  5114
Alignment not found |  ,  | Line no.  5114
Alignment not found |  the  | Line no.  5114
Alignment not found |  ,  | Line no.  5114
Alignment not found |  ,  | Line no.  5115
Alignment not found |  ?  | Line no.  5116
Alignment not found |  Field  | Line no.  5116
Alignment not found |  ,  | Line no.  5116
Alignment not found |  ,  | Line no.  5117
Alignment not found |  of  | Line no.  5119
Alignment not found |  the  | Line no.  5119
Alignment not found |  ,  | Line no.  5119
Alignment not found |  ,  | Line no.  5120
Alignment not found |  Amu  | Line no.  5120
Alignment not found |  ;  | Line no.  5120
Alignment not found |  ,  | Line no.  5122
Alignment not found |  the  | Line no.  5122
Alignment not found |  ,  | Line no.  5122
Alignment not found |  ,  | Line no.  5123
Alignment not found |  of  | Line no.  5123
Alignment not found |  ,  | Line no.  5123
Alignment not found |  the  | Line no.  5123
Alignment not found |  ,  | Line no.  5123
Alignment not found |  ,  | Line no.  5125
Alignment not found |  governor  | Line no.  5125
Alignment not found |  ,  | Line no.  5125
Alignment not found |  ,  | Line no.  5126
Alignment not found |  Pululu  | Line no.  5126
Alignment not found |  ;  | Line no.  5126
Alignment not found |  ,  | Line no.  5129
Alignment not found |  Gani  | Line no.  5129
Alignment not found |  ;  | Line no.  5129
Alignment not found |  gur  | Line no.  5130
Alignment not found |  ?  | Line no.  5130
Alignment not found |  ,  | Line no.  5131
Alignment not found |  Badda  | Line no.  5131
Alignment not found |  ;  | Line no.  5131
Alignment not found |  ;  | Line no.  5133
Alignment not found |  Šeškala  | Line no.  5134
Alignment not found |  ,  | Line no.  5134
Alignment not found |  Ur-Baba  | Line no.  5135
Alignment not found |  ,  | Line no.  5135
Alignment not found |  ,  | Line no.  5136
Alignment not found |  ,  | Line no.  5137
Alignment not found |  ,  | Line no.  5138
Alignment not found |  ,  | Line no.  5139
Alignment not found |  ,  | Line no.  5140
Alignment not found |  ,  | Line no.  5141
Alignment not found |  ,  | Line no.  5142
Alignment not found |  ,  | Line no.  5143
Alignment not found |  ban2  | Line no.  5144
Alignment not found |  ,  | Line no.  5144
Alignment not found |  ,  | Line no.  5145
Alignment not found |  ,  | Line no.  5146
Alignment not found |  ,  | Line no.  5147
Alignment not found |  ,  | Line no.  5148
Alignment not found |  ,  | Line no.  5150
Alignment not found |  of  | Line no.  5151
Alignment not found |  the  | Line no.  5151
Alignment not found |  ,  | Line no.  5151
Alignment not found |  ;  | Line no.  5152
Alignment not found |  barig  | Line no.  5153
Alignment not found |  ban2  | Line no.  5153
Alignment not found |  ,  | Line no.  5154
Alignment not found |  ,  | Line no.  5154
Alignment not found |  ,  | Line no.  5157
Alignment not found |  of  | Line no.  5158
Alignment not found |  the  | Line no.  5158
Alignment not found |  ,  | Line no.  5158
Alignment not found |  ,  | Line no.  5159
Alignment not found |  ;  | Line no.  5160
Alignment not found |  gur  | Line no.  5161
Alignment not found |  ,  | Line no.  5161
Alignment not found |  the  | Line no.  5161
Alignment not found |  ,  | Line no.  5161
Alignment not found |  gur  | Line no.  5162
Alignment not found |  ,  | Line no.  5162
Alignment not found |  of  | Line no.  5162
Alignment not found |  the  | Line no.  5162
Alignment not found |  ,  | Line no.  5162
Alignment not found |  ,  | Line no.  5163
Alignment not found |  Ka  | Line no.  5163
Alignment not found |  ’  | Line no.  5163
Alignment not found |  a  | Line no.  5163
Alignment not found |  ,  | Line no.  5163
Alignment not found |  in  | Line no.  5164
label .01 or .02 does not exist for the predicate. 5164
Alignment not found |  of  | Line no.  5164
Alignment not found |  ,  | Line no.  5164
Alignment not found |  Lala  | Line no.  5164
Alignment not found |  ,  | Line no.  5164
Alignment not found |  ,  | Line no.  5165
Alignment not found |  ,  | Line no.  5166
Alignment not found |  ?  | Line no.  5168
Alignment not found |  ,  | Line no.  5168
Alignment not found |  the  | Line no.  5168
Alignment not found |  ?  | Line no.  5168
Alignment not found |  ,  | Line no.  5168
Alignment not found |  ,  | Line no.  5170
Alignment not found |  the  | Line no.  5170
Alignment not found |  ,  | Line no.  5170
Alignment not found |  ,  | Line no.  5171
Alignment not found |  Nabasa  | Line no.  5171
Alignment not found |  ;  | Line no.  5171
Alignment not found |  of  | Line no.  5173
Alignment not found |  ;  | Line no.  5173
Alignment not found |  of  | Line no.  5175
Alignment not found |  ;  | Line no.  5175
Alignment not found |  gur  | Line no.  5176
Alignment not found |  ,  | Line no.  5176
Alignment not found |  the  | Line no.  5176
Alignment not found |  ;  | Line no.  5176
Alignment not found |  ,  | Line no.  5177
Alignment not found |  sheep  | Line no.  5178
Alignment not found |  ,  | Line no.  5178
Alignment not found |  ,  | Line no.  5179
Alignment not found |  Lu-Enlila  | Line no.  5179
Alignment not found |  ,  | Line no.  5179
Alignment not found |  ,  | Line no.  5180
Alignment not found |  ,  | Line no.  5181
Alignment not found |  ,  | Line no.  5181
Alignment not found |  people  | Line no.  5181
Alignment not found |  ,  | Line no.  5181
Alignment not found |  ,  | Line no.  5182
Alignment not found |  the  | Line no.  5183
Alignment not found |  Guzana  | Line no.  5183
Alignment not found |  ,  | Line no.  5183
Alignment not found |  ;  | Line no.  5184
Alignment not found |  ,  | Line no.  5185
Alignment not found |  Urua  | Line no.  5186
Alignment not found |  ,  | Line no.  5186
Alignment not found |  ,  | Line no.  5187
Alignment not found |  the  | Line no.  5187
Alignment not found |  ;  | Line no.  5187
Alignment not found |  .  | Line no.  5190
Alignment not found |  ?  | Line no.  5190
Alignment not found |  .  | Line no.  5190
Alignment not found |  .  | Line no.  5190
Alignment not found |  ;  | Line no.  5190
Alignment not found |  ,  | Line no.  5191
Alignment not found |  and  | Line no.  5192
Alignment not found |  ;  | Line no.  5192
Alignment not found |  ”  | Line no.  5192
Alignment not found |  was  | Line no.  5193
Alignment not found |  out  | Line no.  5193
Alignment not found |  for  | Line no.  5193
Alignment not found |  him  | Line no.  5193
Alignment not found |  ,  | Line no.  5193
Alignment not found |  ,  | Line no.  5196
Alignment not found |  ,  | Line no.  5196
Alignment not found |  in  | Line no.  5198
label .01 or .02 does not exist for the predicate. 5198
Alignment not found |  of  | Line no.  5198
Alignment not found |  ,  | Line no.  5198
Alignment not found |  ,  | Line no.  5199
Alignment not found |  ,  | Line no.  5199
Alignment not found |  ,  | Line no.  5201
Alignment not found |  ,  | Line no.  5201
Alignment not found |  of  | Line no.  5202
Alignment not found |  the  | Line no.  5202
Alignment not found |  ,  | Line no.  5202
Alignment not found |  of  | Line no.  5203
Alignment not found |  ,  | Line no.  5203
Alignment not found |  ”  | Line no.  5203
Alignment not found |  ,  | Line no.  5204
Alignment not found |  the  | Line no.  5204
Alignment not found |  ;  | Line no.  5204
Alignment not found |  ban2  | Line no.  5205
Alignment not found |  in  | Line no.  5206
Alignment not found |  the  | Line no.  5206
Alignment not found |  ,  | Line no.  5206
Alignment not found |  ;  | Line no.  5207
Alignment not found |  ban2  | Line no.  5208
Alignment not found |  it  | Line no.  5209
Alignment not found |  is  | Line no.  5209
Alignment not found |  ;  | Line no.  5209
Alignment not found |  house  | Line no.  5211
Alignment not found |  of  | Line no.  5211
Alignment not found |  ;  | Line no.  5211
Alignment not found |  the  | Line no.  5213
Alignment not found |  cowherdsman  | Line no.  5213
Alignment not found |  ’  | Line no.  5213
Alignment not found |  s  | Line no.  5213
Alignment not found |  ;  | Line no.  5213
Alignment not found |  oxenherdsman  | Line no.  5214
Alignment not found |  ’  | Line no.  5214
Alignment not found |  s  | Line no.  5214
Alignment not found |  ;  | Line no.  5214
Alignment not found |  reed  | Line no.  5216
Alignment not found |  ;  | Line no.  5216
Alignment not found |  ,  | Line no.  5217
Alignment not found |  the  | Line no.  5218
Alignment not found |  of  | Line no.  5218
Alignment not found |  the  | Line no.  5218
Alignment not found |  ;  | Line no.  5218
Alignment not found |  ban2  | Line no.  5219
Alignment not found |  ,  | Line no.  5219
Alignment not found |  ,  | Line no.  5219
Alignment not found |  ,  | Line no.  5219
Alignment not found |  ;  | Line no.  5219
Alignment not found |  ;  | Line no.  5221
Alignment not found |  by  | Line no.  5223
Alignment not found |  the  | Line no.  5223
Alignment not found |  barig  | Line no.  5224
Alignment not found |  ban2  | Line no.  5224
Alignment not found |  the  | Line no.  5225
Alignment not found |  by  | Line no.  5225
Alignment not found |  the  | Line no.  5225
Alignment not found |  ;  | Line no.  5225
Alignment not found |  the  | Line no.  5227
Alignment not found |  the  | Line no.  5227
Alignment not found |  ;  | Line no.  5227
Alignment not found |  gur  | Line no.  5228
Alignment not found |  the  | Line no.  5229
Alignment not found |  ;  | Line no.  5229
Alignment not found |  the  | Line no.  5231
Alignment not found |  ;  | Line no.  5231
Alignment not found |  ;  | Line no.  5233
Alignment not found |  of  | Line no.  5235
Alignment not found |  the  | Line no.  5235
Alignment not found |  ”  | Line no.  5236
Alignment not found |  ,  | Line no.  5237
Alignment not found |  ”  | Line no.  5237
Alignment not found |  ,  | Line no.  5238
Alignment not found |  ,  | Line no.  5240
Alignment not found |  ”  | Line no.  5240
Alignment not found |  ;  | Line no.  5240
Alignment not found |  ban2  | Line no.  5241
Alignment not found |  on  | Line no.  5242
Alignment not found |  the  | Line no.  5242
Alignment not found |  ban2  | Line no.  5243
Alignment not found |  ‘  | Line no.  5243
Alignment not found |  left  | Line no.  5243
Alignment not found |  on  | Line no.  5243
Alignment not found |  the  | Line no.  5243
Alignment not found |  tablet  | Line no.  5243
Alignment not found |  ’  | Line no.  5243
Alignment not found |  ”  | Line no.  5244
Alignment not found |  ;  | Line no.  5244
Alignment not found |  ban2  | Line no.  5245
Alignment not found |  ,  | Line no.  5245
Alignment not found |  ‘  | Line no.  5245
Alignment not found |  born  | Line no.  5245
Alignment not found |  ,  | Line no.  5245
Alignment not found |  ’  | Line no.  5245
Alignment not found |  of  | Line no.  5246
Alignment not found |  ”  | Line no.  5246
Alignment not found |  ;  | Line no.  5246
Alignment not found |  ,  | Line no.  5247
Alignment not found |  ”  | Line no.  5247
Alignment not found |  ,  | Line no.  5248
Alignment not found |  of  | Line no.  5249
Alignment not found |  the  | Line no.  5249
Alignment not found |  ;  | Line no.  5250
Alignment not found |  ,  | Line no.  5251
Alignment not found |  ‘  | Line no.  5251
Alignment not found |  born  | Line no.  5251
Alignment not found |  ,  | Line no.  5251
Alignment not found |  ’  | Line no.  5251
Alignment not found |  ,  | Line no.  5251
Alignment not found |  of  | Line no.  5252
Alignment not found |  ”  | Line no.  5252
Alignment not found |  ,  | Line no.  5253
Alignment not found |  ”  | Line no.  5253
Alignment not found |  ,  | Line no.  5254
Alignment not found |  of  | Line no.  5255
Alignment not found |  the  | Line no.  5255
Alignment not found |  workers  | Line no.  5256
Alignment not found |  ;  | Line no.  5256
Alignment not found |  ”  | Line no.  5258
Alignment not found |  ;  | Line no.  5258
Alignment not found |  ”  | Line no.  5260
Alignment not found |  ;  | Line no.  5260
Alignment not found |  of  | Line no.  5262
Alignment not found |  ”  | Line no.  5262
Alignment not found |  ,  | Line no.  5263
Alignment not found |  ”  | Line no.  5263
Alignment not found |  ,  | Line no.  5264
Alignment not found |  of  | Line no.  5265
Alignment not found |  the  | Line no.  5265
Alignment not found |  by  | Line no.  5266
Alignment not found |  the  | Line no.  5266
Alignment not found |  ;  | Line no.  5268
Alignment not found |  ,  | Line no.  5271
Alignment not found |  ”  | Line no.  5271
Alignment not found |  ,  | Line no.  5272
Alignment not found |  of  | Line no.  5273
Alignment not found |  the  | Line no.  5273
Alignment not found |  gur  | Line no.  5274
Alignment not found |  ,  | Line no.  5275
Alignment not found |  ,  | Line no.  5276
Alignment not found |  sheep  | Line no.  5277
Alignment not found |  ,  | Line no.  5277
Alignment not found |  of  | Line no.  5278
Alignment not found |  the  | Line no.  5278
Alignment not found |  ;  | Line no.  5278
Alignment not found |  rations  | Line no.  5279
Alignment not found |  ;  | Line no.  5279
Alignment not found |  ban2  | Line no.  5280
Alignment not found |  of  | Line no.  5281
Alignment not found |  the  | Line no.  5281
Alignment not found |  ,  | Line no.  5281
Alignment not found |  of  | Line no.  5282
Alignment not found |  the  | Line no.  5282
Alignment not found |  ;  | Line no.  5282
Alignment not found |  barig  | Line no.  5283
Alignment not found |  ban2  | Line no.  5283
Alignment not found |  district  | Line no.  5284
Alignment not found |  of  | Line no.  5284
Alignment not found |  ,  | Line no.  5284
Alignment not found |  in  | Line no.  5285
Alignment not found |  years  | Line no.  5285
Alignment not found |  for  | Line no.  5285
Alignment not found |  the  | Line no.  5285
Alignment not found |  .  | Line no.  5286
Alignment not found |  .  | Line no.  5286
Alignment not found |  ;  | Line no.  5286
Alignment not found |  ;  | Line no.  5287
Alignment not found |  ;  | Line no.  5288
Alignment not found |  ;  | Line no.  5290
Alignment not found |  ,  | Line no.  5292
Alignment not found |  ”  | Line no.  5292
Alignment not found |  .  | Line no.  5293
Alignment not found |  .  | Line no.  5293
Alignment not found |  ;  | Line no.  5293
Alignment not found |  ,  | Line no.  5294
Alignment not found |  ,  | Line no.  5295
Alignment not found |  the  | Line no.  5296
Alignment not found |  ,  | Line no.  5296
Alignment not found |  Lu-Baba  | Line no.  5297
Alignment not found |  ;  | Line no.  5297
Alignment not found |  …  | Line no.  5298
Alignment not found |  …  | Line no.  5298
Alignment not found |  ,  | Line no.  5298
Alignment not found |  its  | Line no.  5299
Alignment not found |  barley  | Line no.  5299
Alignment not found |  :  | Line no.  5299
Alignment not found |  ,  | Line no.  5299
Alignment not found |  of  | Line no.  5300
Alignment not found |  ,  | Line no.  5300
Alignment not found |  ”  | Line no.  5300
Alignment not found |  ,  | Line no.  5301
Alignment not found |  ”  | Line no.  5301
Alignment not found |  ,  | Line no.  5302
Alignment not found |  of  | Line no.  5303
Alignment not found |  the  | Line no.  5303
Alignment not found |  ,  | Line no.  5304
Alignment not found |  ,  | Line no.  5304
Alignment not found |  ,  | Line no.  5305
Alignment not found |  governor  | Line no.  5305
Alignment not found |  ;  | Line no.  5305
Alignment not found |  for  | Line no.  5306
Alignment not found |  of  | Line no.  5308
Alignment not found |  the  | Line no.  5308
Alignment not found |  ,  | Line no.  5309
Alignment not found |  Lu-Baba  | Line no.  5309
Alignment not found |  ;  | Line no.  5309
Alignment not found |  ,  | Line no.  5310
Alignment not found |  of  | Line no.  5310
Alignment not found |  the  | Line no.  5310
Alignment not found |  young  | Line no.  5310
Alignment not found |  ,  | Line no.  5310
Alignment not found |  ,  | Line no.  5311
Alignment not found |  ;  | Line no.  5311
Alignment not found |  ban2  | Line no.  5312
Alignment not found |  ,  | Line no.  5312
Alignment not found |  ban2  | Line no.  5313
Alignment not found |  ;  | Line no.  5314
Alignment not found |  gur  | Line no.  5315
Alignment not found |  barig  | Line no.  5315
Alignment not found |  ban2  | Line no.  5315
Alignment not found |  the  | Line no.  5316
Alignment not found |  ,  | Line no.  5316
Alignment not found |  .  | Line no.  5317
Alignment not found |  .  | Line no.  5317
Alignment not found |  ;  | Line no.  5318
Alignment not found |  corvée  | Line no.  5320
Alignment not found |  duty  | Line no.  5320
Alignment not found |  ,  | Line no.  5321
Alignment not found |  ,  | Line no.  5321
Alignment not found |  ban2  | Line no.  5322
Alignment not found |  corvée  | Line no.  5322
Alignment not found |  duty  | Line no.  5322
Alignment not found |  ,  | Line no.  5322
Alignment not found |  ,  | Line no.  5323
Alignment not found |  ,  | Line no.  5324
Alignment not found |  ,  | Line no.  5324
Alignment not found |  of  | Line no.  5325
Alignment not found |  ,  | Line no.  5325
Alignment not found |  ”  | Line no.  5325
Alignment not found |  ;  | Line no.  5328
Alignment not found |  ,  | Line no.  5330
Alignment not found |  ,  | Line no.  5330
Alignment not found |  gur  | Line no.  5331
Alignment not found |  ,  | Line no.  5331
Alignment not found |  in  | Line no.  5331
label .01 or .02 does not exist for the predicate. 5331
Alignment not found |  of  | Line no.  5331
Alignment not found |  ,  | Line no.  5331
Alignment not found |  ,  | Line no.  5332
Alignment not found |  ,  | Line no.  5332
Alignment not found |  ,  | Line no.  5334
Alignment not found |  ,  | Line no.  5334
Alignment not found |  of  | Line no.  5335
Alignment not found |  ,  | Line no.  5335
Alignment not found |  ”  | Line no.  5335
Alignment not found |  ;  | Line no.  5337
Alignment not found |  Kuda  | Line no.  5338
Alignment not found |  superintendent  | Line no.  5338
Alignment not found |  …  | Line no.  5339
Alignment not found |  ,  | Line no.  5339
Alignment not found |  ;  | Line no.  5340
Alignment not found |  ,  | Line no.  5342
Alignment not found |  ,  | Line no.  5342
Alignment not found |  ,  | Line no.  5344
Alignment not found |  ,  | Line no.  5344
Alignment not found |  ,  | Line no.  5345
Alignment not found |  ”  | Line no.  5345
Alignment not found |  ,  | Line no.  5346
Alignment not found |  the  | Line no.  5347
Alignment not found |  ,  | Line no.  5347
Alignment not found |  gur  | Line no.  5348
Alignment not found |  ,  | Line no.  5348
Alignment not found |  of  | Line no.  5348
Alignment not found |  the  | Line no.  5348
Alignment not found |  ,  | Line no.  5348
Alignment not found |  its  | Line no.  5349
Alignment not found |  ,  | Line no.  5349
Alignment not found |  ,  | Line no.  5350
Alignment not found |  ;  | Line no.  5350
Alignment not found |  ,  | Line no.  5351
Alignment not found |  the  | Line no.  5352
Alignment not found |  ,  | Line no.  5352
Alignment not found |  barley  | Line no.  5353
Alignment not found |  ,  | Line no.  5353
Alignment not found |  of  | Line no.  5353
Alignment not found |  the  | Line no.  5353
Alignment not found |  ,  | Line no.  5353
Alignment not found |  ,  | Line no.  5354
Alignment not found |  ,  | Line no.  5355
Alignment not found |  ,  | Line no.  5357
Alignment not found |  Nabasa  | Line no.  5358
Alignment not found |  ,  | Line no.  5358
Alignment not found |  barig  | Line no.  5359
Alignment not found |  ban2  | Line no.  5359
Alignment not found |  ,  | Line no.  5360
Alignment not found |  ,  | Line no.  5360
Alignment not found |  ,  | Line no.  5361
Alignment not found |  the  | Line no.  5361
Alignment not found |  ,  | Line no.  5361
Alignment not found |  ;  | Line no.  5362
Alignment not found |  ban2  | Line no.  5363
Alignment not found |  ,  | Line no.  5364
Alignment not found |  ,  | Line no.  5365
Alignment not found |  corvée  | Line no.  5366
Alignment not found |  duty  | Line no.  5366
Alignment not found |  ,  | Line no.  5367
Alignment not found |  Nammaḫ  | Line no.  5367
Alignment not found |  ,  | Line no.  5367
Alignment not found |  ,  | Line no.  5368
Alignment not found |  ”  | Line no.  5368
Alignment not found |  corvée  | Line no.  5370
Alignment not found |  duty  | Line no.  5370
Alignment not found |  on  | Line no.  5371
Alignment not found |  the  | Line no.  5371
Alignment not found |  Ur-Nanše  | Line no.  5371
Alignment not found |  ,  | Line no.  5371
Alignment not found |  E-abšaga  | Line no.  5372
Alignment not found |  ,  | Line no.  5372
Alignment not found |  ,  | Line no.  5373
Alignment not found |  corvée  | Line no.  5375
Alignment not found |  duty  | Line no.  5375
Alignment not found |  ,  | Line no.  5376
Alignment not found |  ,  | Line no.  5377
Alignment not found |  ”  | Line no.  5377
Alignment not found |  of  | Line no.  5378
Alignment not found |  the  | Line no.  5378
Alignment not found |  of  | Line no.  5378
Alignment not found |  ,  | Line no.  5378
Alignment not found |  of  | Line no.  5379
Alignment not found |  the  | Line no.  5379
Alignment not found |  ;  | Line no.  5379
Alignment not found |  ,  | Line no.  5383
Alignment not found |  ,  | Line no.  5383
Alignment not found |  out  | Line no.  5386
Alignment not found |  corvée  | Line no.  5386
Alignment not found |  duty  | Line no.  5386
Alignment not found |  ,  | Line no.  5387
Alignment not found |  ,  | Line no.  5387
Alignment not found |  corvée  | Line no.  5388
Alignment not found |  duty  | Line no.  5388
Alignment not found |  is  | Line no.  5391
Alignment not found |  to  | Line no.  5391
Alignment not found |  placed  | Line no.  5391
Alignment not found |  ,  | Line no.  5392
Alignment not found |  ;  | Line no.  5393
Alignment not found |  ;  | Line no.  5394
Alignment not found |  ;  | Line no.  5395
Alignment not found |  ;  | Line no.  5398
Alignment not found |  its  | Line no.  5400
Alignment not found |  ,  | Line no.  5400
Alignment not found |  ,  | Line no.  5401
Alignment not found |  ,  | Line no.  5402
Alignment not found |  is  | Line no.  5403
Alignment not found |  be  | Line no.  5403
Alignment not found |  ;  | Line no.  5403
Alignment not found |  ,  | Line no.  5404
Alignment not found |  ,  | Line no.  5405
Alignment not found |  ,  | Line no.  5406
Alignment not found |  the  | Line no.  5407
Alignment not found |  ,  | Line no.  5407
Alignment not found |  ;  | Line no.  5408
Alignment not found |  ,  | Line no.  5410
Alignment not found |  barig  | Line no.  5411
Alignment not found |  Ur-Lamma  | Line no.  5411
Alignment not found |  Ur-nig  | Line no.  5411
Alignment not found |  Ur-Šuš-Baba  | Line no.  5412
Alignment not found |  ,  | Line no.  5412
Alignment not found |  place  | Line no.  5413
label .01 or .02 does not exist for the predicate. 5413
Alignment not found |  Ur-Šuš-Baba  | Line no.  5413
Alignment not found |  A  | Line no.  5414
Alignment not found |  ’  | Line no.  5414
Alignment not found |  abba  | Line no.  5414
Alignment not found |  ,  | Line no.  5414
Alignment not found |  the  | Line no.  5414
Alignment not found |  supervisor  | Line no.  5414
Alignment not found |  ,  | Line no.  5414
Alignment not found |  of  | Line no.  5415
Alignment not found |  ;  | Line no.  5415
Alignment not found |  ,  | Line no.  5417
Alignment not found |  the  | Line no.  5417
Alignment not found |  Lugal-zagesi  | Line no.  5417
Alignment not found |  ,  | Line no.  5417
Alignment not found |  of  | Line no.  5418
