id_text,text_name,version,l_no,text
c.1.8.1.5,Gilgameš and Huwawa (Version A),,1,en-e kur lu₂ til₃-la-še₃ ŋeštug₂-ga-ni na-an-gub
c.1.8.1.5,Gilgameš and Huwawa (Version A),,2,en {d}gilgameš₂-e kur lu₂ til₃-la-še₃ ŋeštug₂-ga-ni na-an-gub
c.1.8.1.5,Gilgameš and Huwawa (Version A),,3,arad-da-ni en-ki-du₁₀-ra gu₃ mu-un-na-de₂-e
c.1.8.1.5,Gilgameš and Huwawa (Version A),,4,en-ki-du₁₀ murgu ŋuruš-e til₃-la saŋ til₃-le-bi-še₃ la-ba-ra-an-e₃-a
c.1.8.1.5,Gilgameš and Huwawa (Version A),,5,kur-ra ga-an-kur₉ mu-ŋu₁₀ ga-am₃-ŋar
c.1.8.1.5,Gilgameš and Huwawa (Version A),,6,ki mu gub-bu-ba-am₃ mu-ŋu₁₀ ga-bi₂-ib-gub
c.1.8.1.5,Gilgameš and Huwawa (Version A),,7,ki mu nu-gub-bu-ba-am₃ mu diŋir-re-e-ne ga-bi₂-ib-gub
c.1.8.1.5,Gilgameš and Huwawa (Version A),,8,arad-da-ni en-ki-du₁₀-e inim mu-un-ni-ib-gi₄-gi₄
c.1.8.1.5,Gilgameš and Huwawa (Version A),,9,lugal-ŋu₁₀ tukum-bi ud-da kur-ra i-ni-in-ku₄-ku₄-de₃ {d}utu he₂-me-da-an-zu
c.1.8.1.5,Gilgameš and Huwawa (Version A),,9A,kur-{ŋeš}erin-kud-še₃ i-ni-in-ku₄-ku₄-de₃-en
c.1.8.1.5,Gilgameš and Huwawa (Version A),,10,{d}utu šul {d}utu he₂-me-da-an-zu
c.1.8.1.5,Gilgameš and Huwawa (Version A),,11,kur-ra dim₂-ma-bi {d}utu-kam
c.1.8.1.5,Gilgameš and Huwawa (Version A),,12,kur-{ŋeš}erin-kud dim₂-ma-bi šul {d}utu-kam {d}utu he₂-me-da-an-zu
