id_text,text_name,version,l_no,text
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A4,
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A5,
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A6,igi-ŋal₂
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A7,{d}hendur-saŋ-ŋa₂ me-zu mah-am₃ lu₂ al nu-um-me
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A8,ur₃-bad₃-da na de₅-de₅
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A9,saŋ šu du₃-du₃ en uru₁₆-e-ne
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A10,ešgiri₂ šu du₈ barag-barag-ge₂-ne
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A11,unud uŋ₃ lu-a igi il₂-il₂-i
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A12,niŋ₂-na de₅ ŋi₆-a en-nu-uŋ₃ MAŠ-a-gin₇ sila daŋal peš-peš-e
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A13,kan₄ ud e₃-ba ŋal₂ da₁₃-da₁₃ {ŋeš}ig-bi sila-ba gub-bu
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A14,{d}hendur-saŋ-ŋa₂ me-zu mah-am₃ lu₂ al nu-um-me
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A15,{d}nin-dar-a lugal niŋin₆{ki} ki niŋ₂-daŋal-la-ba šid-du₃-bi za-e-me-en
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A16,{d}hendur-saŋ-ŋa₂ ŋiškim mah {d}nanše šu-za im-ma-gub
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A17,in-nin ama {d}nanše šag₄ mu-ti-ni-ib-kuš₂-u₃
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A18,šibir ŋidru ŋiš-hur-ra-bi ki sikil-la bi₂-in-mu₂
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A19,sila sig₉-ga il₂-la-aš igi
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A20,kug-zu kar si sa₂ {ŋeš}ma₂-gur₈ sikil-am₃ dadag-ga-am₃
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A21,in-nin ama {d}nanše ma₂-gur₈ kug ša-mu-ra-ab-dirig-ga
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A22,šag₄-ba nar dug₃ nun ša-mu-na-du₁₂-am₃
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A23,gana₂ zid ki mu-e-ŋar-ra-zu gig ziz₂ gu₂-gal-la-am₃
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A24,ki niŋ₂-gur₁₁ im-mi-ŋar-ra-zu e-ri-ne {ŋeš}asal-a
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A25,pap-zu en ab kug-ga dar{mušen}
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A26,{d}nin-dar-a lugal lagaš{ki}-ra
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A27,ab₂-šilam kug-ge i₃ mu-na-ab-tum₃ ga mu-na-ab-tum₃
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A28,itid zag-mu ud sa₂-dug₄-ga-kam
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A29,{d}nin-dar-a e₂-za niŋ₂-mussa
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A30,in-nin ama {d}nanše ša-mu-ra-da-ab-ak-e
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A31,id₂-zu ku₆ ku₃-ŋal₂ nu-un-dab₅ kun-bi nu-sud-e
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A32,a-šag₄-zu engar-e niŋ₂-kud la-ba-ab-ak-e
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A33,gud-zu-ta lu₂ gud ed₃-da-ke₄ gud la-ba-ra-ab-ed₃-de₃
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A34,udu-zu-a u₂-tul₂ nu-un-ku₄-ku₄ šid nu-du₃-e
c.4.06.1,A hymn to Hendursaŋa (Hendursaŋa A),,A35,{ŋeš}GADA.TAG.DA-za gi nu-gib-be₂
