id_text,text_name,version,l_no,text
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,1,u₅-a a-u₃-a
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,2,u₃-ru-ru-ŋa₂ he₂-em-ma-gur₄-e
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,3,u₃-ru-ru-ŋa₂ he₂-em-ma-buluŋ₃-e
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,4,{ŋeš}i-ri₉-na-gin₇ ur₂ he₂-gur₄-re
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,5,{u₂}šakir₃-ra-gin₇ pa he₂-tal₂-tal₂-e
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,6,u₃-mu-un ne-ta mu-e-zu me-ta-me
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,7,{ŋeš}hašhur zal-le id₂-de₃ la₂-a-ba
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,8,lu₂ di-de₃ šu-ni ha-ma-an-peš-e
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,9,lu₂ al-nu₂-a šu-ni ha-ma-ab-zi-zi-i
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,10,du₅-mu-ŋu₁₀ u₃-sa₂-ge ša-mu-un-ku₄-ku₄-ku₄
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,11,u₃-sa₂-ge ša-mu-un-ŋa₂-ŋa₂-ŋa₂
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,12,u₃-sa₂ ŋa₂-nu u₃-sa₂ ŋa₂-nu
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,13,u₃-sa₂ ŋa₂-nu ki du₅-mu-ŋa₂-še₃
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,14,u₃-sa₂ kul-u₃ ki du₅-mu-ŋa₂-še₃
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,15,igi lib₄-lib₄-a-ni u₃ ku-ni-ib
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,16,igi gun₃-a-ni šu-zu ŋar-bi
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,17,u₃ eme za ma-li-li-ka-ni
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,18,za ma-al-li-li u₃ na-gul-e
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,19,imŋaŋa₃ ur₂-za hu-mu-ra-an-si
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,20,ga-ar₃ tur-tur ŋe₂₆-e ga-mu-ra-da-ab-dug₃
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,21,ga-ar₃-bi a-zu lu₂-ulu₃-kam
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,22,a-zu lu₂-ulu₃ du₅-mu u₃-mu-un-na-kam
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,23,du₅-mu u₃-mu-un-na {d}šul-gi-ra-kam
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,24,{ŋeš}kiri₆-ŋu₁₀ hi-iz{sar}-am₃ a im-mi-dug₄
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,25,hi-iz{sar} gakkul-am₃ ma₈ im-mi-dug₄
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,26,hi-iz{sar}-bi u₃-mu-un-e he₂-gu₇-e
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,27,u₃-ru-ru-ŋa₂ dam ga-an-na-an-ze₂-eŋ₃
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,28,dam ga-an-na-an-ze₂-eŋ₃ du₅-mu ga-an-na-an-ze₂-eŋ₃
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,29,emeda šag₄ hul₂-la hu-mu-un-da-e
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,30,emeda šag₄ hul₂-la ga he₂-ni-gu₇-e
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,31,me-e du₅-mu-ŋa₂ dam
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,32,du₅-mu aŋ₂ ze₂-ba he₂-en-ši-X-tud
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,33,dam ur₂ kum₂-ma-na he₂-en-nu₂
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,34,du₅-mu a₂ tal₂-tal₂-la-na he₂-en-nu₂
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,35,dam he₂-en-da-ze₂-eb
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,36,du₅-mu he₂-en-da-ze₂-eb
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,37,dam tur ur₂-ra-na ha-ba-hul₂-e
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,38,du₅-mu du₁₀-ub ze₂-ba-na ha-ba-buluŋ₃-e
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,39,zi mu-da-i-ir
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,40,ba-ni-in-kuš₂-u₃-en
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,41,im-ma-si-in mul-e igi bi₂-du₈-ru-un
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,42,ud-sakar igi-ŋa₂ am₃-bar-bar-re
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,43,ŋiri₃-paₓ-ra₂-zu bad₃-da he₂-eb-la₂
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,44,lu₂ bad₃-da-ke₄ er₂ ha-ra-še₈-še₈
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,45,še-en-kilim balaŋ-balaŋ ha-ra-sag₃-ge
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,46,muš-da-gur₄-e te ha-ra-hur-e
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,47,nim-e nundum-a-ni ha-ra-ze₂-e
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,48,eme-šid-e eme-a-ni ha-ra-suh-e
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,49,u₃-a-lum-e he₂-me-lum-lum-e
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,50,u₃-a-lam-e he₂-me-lam-lam-e
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,51,lum-ma-zu-ne lam-ma-zu-ne
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,52,dun₅ {dug}šakir₃-ra
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,53,u₃-sa₂ aŋ₂ ze₂-ba
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,54,ki-nu₂ aŋ₂ ze₂-ba
c.2.4.2.14,A lullaby for a son of Šulgi (Šulgi N),,55,gu₂-un u₈-a
