id_text,text_name,version,l_no,text
c.6.2.1,Proverbs: from Nibru,Ni 4166,A1,
c.6.2.1,Proverbs: from Nibru,Ni 4166,A2,kur
c.6.2.1,Proverbs: from Nibru,Ni 4166,A3,šu-ni
c.6.2.1,Proverbs: from Nibru,Ni 4166,A4,ki sug₆-ga
c.6.2.1,Proverbs: from Nibru,Ni 4166,A5,
c.6.2.1,Proverbs: from Nibru,Ni 4166,A6,ŋiri₃ niŋ₂-ŋiri₃
c.6.2.1,Proverbs: from Nibru,Ni 4166,A7,ur-mah
c.6.2.1,Proverbs: from Nibru,Ni 4166,A8,
c.6.2.1,Proverbs: from Nibru,Ni 4166,A9,
c.6.2.1,Proverbs: from Nibru,Ni 4166,A10,dam
c.6.2.1,Proverbs: from Nibru,Ni 4166,A11,
c.6.2.1,Proverbs: from Nibru,Ni 4166,B1,
c.6.2.1,Proverbs: from Nibru,Ni 4166,B2,al-tar-zu gub-X
c.6.2.1,Proverbs: from Nibru,Ni 4166,B3,e₂ dirig-ga a-šag₄-ga
c.6.2.1,Proverbs: from Nibru,Ni 4166,B4,ušumgal-e gaba gi₄ nu-BAD ah₆
c.6.2.1,Proverbs: from Nibru,Ni 4166,B5,e₂-a du₃-du₃-u₃
c.6.2.1,Proverbs: from Nibru,Ni 4166,B6,
c.6.2.1,Proverbs: from Nibru,Ni 4166,B7,banšur kalag-ga-ka
c.6.2.1,Proverbs: from Nibru,Ni 4166,B8,za-pa-aŋ₂-bi-e
c.6.2.1,Proverbs: from Nibru,Ni 4166,B9,ur-mah nu-til ši-im-mu₂-e
c.6.2.1,Proverbs: from Nibru,Ni 4166,B10,gu₂ kaš₄
c.6.2.1,Proverbs: from Nibru,Ni 4166,B11,du₃-a
c.6.2.1,Proverbs: from Nibru,Ni 4166,B12,e₃
c.6.2.1,Proverbs: from Nibru,Ni 4166,B13,dam-gara₃ im-us₂
c.6.2.1,Proverbs: from Nibru,Ni 4166,B14,a e₂-gal-la am₃-e₃
c.6.2.1,Proverbs: from Nibru,Ni 4166,B15,
c.6.2.1,Proverbs: from Nibru,Ni 4166,B16,
c.6.2.1,Proverbs: from Nibru,Ni 4166,B17,
c.6.2.1,Proverbs: from Nibru,Ni 4166,C1,e₂-še₃
c.6.2.1,Proverbs: from Nibru,Ni 4166,C2,iri{ki} nu-ŋa₂-ŋa₂
c.6.2.1,Proverbs: from Nibru,Ni 4166,C3,{u₂}sas ga hi-iz{sar}-kam
c.6.2.1,Proverbs: from Nibru,Ni 4166,C4,hi-a-da
c.6.2.1,Proverbs: from Nibru,Ni 4166,C5,ad-KID gaba ud šar₂
c.6.2.1,Proverbs: from Nibru,Ni 4166,C6,šar₂-šar₂
c.6.2.1,Proverbs: from Nibru,Ni 4166,C7,a₂ du₇-du₇
c.6.2.1,Proverbs: from Nibru,Ni 4166,C8,niŋ₂-u₂-rum
c.6.2.1,Proverbs: from Nibru,Ni 4166,C9,
c.6.2.1,Proverbs: from Nibru,Ni 4166,C10,
c.6.2.1,Proverbs: from Nibru,Ni 4166,C11,
c.6.2.1,Proverbs: from Nibru,Ni 4166,C12,
c.6.2.1,Proverbs: from Nibru,Ni 4166,C13,
c.6.2.1,Proverbs: from Nibru,N 4248,A1,
c.6.2.1,Proverbs: from Nibru,N 4248,A2,
c.6.2.1,Proverbs: from Nibru,N 4248,A3,
c.6.2.1,Proverbs: from Nibru,N 4248,A4,bi₂-ib-BAD-e
c.6.2.1,Proverbs: from Nibru,N 4248,A5,mu-ni-hal-na
c.6.2.1,Proverbs: from Nibru,N 4248,A6,la₂-am₃
c.6.2.1,Proverbs: from Nibru,N 4248,A7,ib-pad₃-de₃
c.6.2.1,Proverbs: from Nibru,N 4248,A8,
