id_text,text_name,version,l_no,text
c.4.14.1,A hymn to Nanše (Nanše A),,1,iri{ki} na-nam iri{ki} na-nam me-bi na-pad₃-de₃
c.4.14.1,A hymn to Nanše (Nanše A),,2,niŋin₆{ki} iri{ki} na-nam me-bi na-pad₃-de₃
c.4.14.1,A hymn to Nanše (Nanše A),,3,iri{ki} kug-ga iri{ki} na-nam me-bi na-pad₃-de₃
c.4.14.1,A hymn to Nanše (Nanše A),,4,kur a-ta il₂-la iri{ki} na-nam me-bi na-pad₃-de₃
c.4.14.1,A hymn to Nanše (Nanše A),,5,e₂ zid-da ud-bi na-ed₂-e nam-bi na-tar-re
c.4.14.1,A hymn to Nanše (Nanše A),,6,iri{ki}-a niŋ₂-du₇-e pa na-mu-un-ed₂-e
c.4.14.1,A hymn to Nanše (Nanše A),,7,ŋarza ama {d}nanše-ke₄ si na-an-sa₂-sa₂-e
c.4.14.1,A hymn to Nanše (Nanše A),,8,nin-bi dumu eridug{ki}-ga tud-da
c.4.14.1,A hymn to Nanše (Nanše A),,9,{d}nanše nin me kal-kal-la ki na-mu-un-gi₄-gi₄
c.4.14.1,A hymn to Nanše (Nanše A),,10,agarin₄ na-nam ama sa-hi-in na-nam
c.4.14.1,A hymn to Nanše (Nanše A),,11,{d}nanše ama niŋ₂ gal-gal-la na-nam
c.4.14.1,A hymn to Nanše (Nanše A),,12,ama₅ kalam-ma-ka dugud mu-un-de-ŋal₂
c.4.14.1,A hymn to Nanše (Nanše A),,13,erim₃-ma šim-gin₇ lal₃ šu ta-hab₂ mu-un-da-ab-dug₄
c.4.14.1,A hymn to Nanše (Nanše A),,14,dug a nu-silig-ge mu-na-an-gub
c.4.14.1,A hymn to Nanše (Nanše A),,15,{gi}pisaŋ niŋ₂ erim₃-ma kalam-ma-ka
c.4.14.1,A hymn to Nanše (Nanše A),,16,{d}nanše-er sahar-ŋar id₂-da-gin₇ ki mu-un-ši-ib₂-us₂
c.4.14.1,A hymn to Nanše (Nanše A),,17,nin dub-dim₄-dub-dim₄-ma-am₃
c.4.14.1,A hymn to Nanše (Nanše A),,18,ŋalga niŋ₂ aratta{ki}-ka
c.4.14.1,A hymn to Nanše (Nanše A),,19,{d}nanše nin pa₅-kur₅ pa₅ an-še₃ ŋal₂-la-am₃
c.4.14.1,A hymn to Nanše (Nanše A),,20,nu-siki mu-un-zu nu-mu-un-su mu-un-zu
