id_text,text_name,version,l_no,text
c.6.1.19,Proverbs: collection 19,,A1,hur-saŋ gig₂-ŋu₁₀ im-babbar ba-an-mu₂
c.6.1.19,Proverbs: collection 19,,A2,ama-ŋu₁₀ {ŋeš}tir-ta lu₂ mu-ši-in-gi₄-in
c.6.1.19,Proverbs: collection 19,,A3,šu dab₅-ba-ŋu₁₀ ma-an-šum₂
c.6.1.19,Proverbs: collection 19,,A4,{d}nin-kilim niŋ₂ hab₂-ba gu₇-gu₇-ŋu₁₀
c.6.1.19,Proverbs: collection 19,,A5,dug i₃-nun-na-še₃ gu₂ nu-mu-da-an-la₂
c.6.1.19,Proverbs: collection 19,,B1,šah₂ niga ab-šum-u₃-de₃ niŋ₂ i₃-gu₇-a-ŋu₁₀ ga-ab-sug₆-e-še
c.6.1.19,Proverbs: collection 19,,B2,{šah₂}ze₂-eh tur-re šu al-gud-gu₄-ud-de₃
c.6.1.19,Proverbs: collection 19,,B3,sag₉-ga-aš ŋe₂₆-e nu-gu₇-e-še
c.6.1.19,Proverbs: collection 19,,B4,en-gin₇ du₃ saŋ-gin₇ til₃
c.6.1.19,Proverbs: collection 19,,B5,saŋ-gin₇ du₃ en-gin₇ til₃
c.6.1.19,Proverbs: collection 19,,B6,e₂ gul-gul-e kug i₃-gul-e
c.6.1.19,Proverbs: collection 19,,B7,e₂ gul-e kug-sig₁₇ i₃-gul-e
c.6.1.19,Proverbs: collection 19,,B8,dam u₃-mu-un-si gam-am₃ am ug₅-ga-am₃
c.6.1.19,Proverbs: collection 19,,B9,u₃-mu-un-si gam-am₃ arad ug₅-ga-am₃
c.6.1.19,Proverbs: collection 19,,B10,ga-gid₂ mu-ra-ab-kud
c.6.1.19,Proverbs: collection 19,,B11,šu-bi bar edin-na mu-da-DU
c.6.1.19,Proverbs: collection 19,,B12,a-na-ak
c.6.1.19,Proverbs: collection 19,,B13,he₂-en-zu
c.6.1.19,Proverbs: collection 19,,B14,
c.6.1.19,Proverbs: collection 19,,B15,
c.6.1.19,Proverbs: collection 19,,C1,{d}en-lil₂-le a-na-am₃ in-ak in-bul-bul
c.6.1.19,Proverbs: collection 19,,C2,{urud}šukur in-sig₁₀ su mu-ni-ib-te-te
c.6.1.19,Proverbs: collection 19,,C3,{d}utu bar-ra he₂-en-ni-šu₂ ni₂-zu šu nu-zu-a kur₉-ni-ib
c.6.1.19,Proverbs: collection 19,,C4,ŋiš-šub us₂-sa ama-zu hul₂-la
c.6.1.19,Proverbs: collection 19,,C5,kaš₄ dug₄-ga-ab diŋir-zu hul₂-la
c.6.1.19,Proverbs: collection 19,,C6,igi il₂-la-za dam tuku-ba-ni-ib
c.6.1.19,Proverbs: collection 19,,C7,{d}inana-ke₄ dam ur₂ kum₂-ma ha-ra-an-nu₂-e
