id_text,text_name,version,l_no,text
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,1,lugal ma₂ na-mu-u₅
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,2,ki unug{ki}-ge me nam-nun-na-še₃
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,3,ki-en-gi ki-uri u₆ mu-e
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,4,kar kul-ab₄{ki}-ba-ke₄ ma₂ na-ga-am₃-mi-in-us₂
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,5,am gal hur-saŋ-ŋa₂ a₂ il₂-il₂-la-da
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,6,udu en zid-de₃ šu-a la₂-a-da
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,7,maš₂ su₄ maš₂ za la₂ gaba-a tab-ba-da
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,8,{d}inana-ra eš₃ e₂-an-na-ka mu-na-da-an-ku₄-ku₄-u₃
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,9,sipad zid šul-gi-re šag₄ ki aŋ₂ tug₂-ba₁₃ tug₂ mu-mur₁₀
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,10,hi-li men-še₃ saŋ-ŋa₂ mi-ni-ŋal₂
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,11,{d}inana-ke₄ u₆ mu-ni-dug₄
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,12,ni₂-te-ni-še₃ šir₃ ba-ši-ni-ra
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,13,en₃-du-še₃ im-e
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,14,lugal-ra u₃-mu-un-ra
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,15,a mu-na-tu₁₇-a-gin₇
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,16,su-ba du₅-mu-zid-ra a mu-na-tu₁₇-a-gin₇
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,17,im da-ŋu₁₀ šu tag-ge₄ dug₄-ga-gin₇
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,18,u₃ šembulugₓ-ga ka-ŋu₁₀ gun₅-gun₅-na-gin₇
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,19,šembi₂-zid i₃-bi₂-ŋa₂ mi-ni-mar-mar-ra-gin₇
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,20,šu na-aŋ₂-sag₉-ga-na-ka
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,21,ib₂-ib₂-ŋu₁₀ mi-ni-dim₂-dim₂-ma₃-gin₇
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,22,u₃-mu-un i₃-nu₂ kug {d}inana-še₃
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,23,su-ba du₅-mu-zid-de₃
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,24,ur₂-ra ga i₃-du₈-a-na-gin₇
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,25,a₂ gi-rin-ŋa₂ in-tenₓ-tenₓ-na-gin₇
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,26,saŋ kaš saŋ-gin₇
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,27,mu-uš mu-tag-ga-gin₇
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,28,siki-ur₂-ŋu₁₀ ŋa₂-an-suh₃-suh₃-a-gin₇
c.2.4.2.24,A praise poem of Šulgi (Šulgi X),,29,siki-pa-ŋu₁₀ a-ne in-da-an-dug₄-ga-gin₇
