id_text,text_name,version,l_no,text
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A1,{d}en-lil₂ dirig-še₃
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A2,
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A3,
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A4,diŋir gal-gal-e-ne saŋ keše₂-bi
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A5,{d}a-nun-na-ke₄-ne temen-bi
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A6,{d}en-ki-{d}en-ki tug₂ zi-ŋal₂-bi
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A7,me gal-gal-a-ni sag₂ di nu-zu
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A8,saŋ-bi-še₃ e₃-a
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A9,na-me sa₂ nu-di
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A10,ni₂-ba gi₄-gi₄
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A11,an ki-bi dug₃-dug₃
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A12,iri ki du₃-du₃
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A13,kalam ki ŋa₂-ŋa₂
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A14,ŋeštug₂ ud zal-la šu du₇
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A15,a₂ aŋ₂-e gal-zu
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A16,niŋ₂-zid ki-bi-še₃ ŋar
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A17,ad gi₄-gi₄ inim-ma nu-kuš₂-u₃
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A18,eš-bar-e di-di
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A19,di-kud an ki
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A20,ŋal₂-la
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A21,niŋ₂-zi-ŋal₂ lah₅-lah₅-e
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A22,a-a {d}en-lil₂ sipad saŋ gig₂-ga
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A23,kur gam-e
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A24,zag an ki gen₆-ne₂
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A25,inim dug₄-ga-ni ka teš₂-e ŋa₂-ŋa₂
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A26,en li-ib-a-ni kur-ra du-du
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A27,niŋ₂ ak-ni su zig₃ ri-a
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A28,di galam-ma-ni na-me nu-pad₃-de₃
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A29,nam-zu-ni-še₃ kur-re giri₁₇ šu ŋal₂
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A30,a₂ sa-par₄ gal kur-re dub-ba
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A31,sa-al-hub₂ nu-še-ga šu₂-a
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A32,an-še₃ ki-tuš ŋa₂-la nu-dag-ge
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A33,me niŋ₂-nam-ma da-ga-an-ba šu ti-a
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A34,ŋiš-hur niŋ₂-ul-e zag keše₂-ra₂
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A35,ub-da ₄-ba u₁₈-lu i₃-dul₄
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A36,{d}en-lil₂ dib-ba-ni šu tiŋ₄-ŋe₂₆-e nu-zu
c.2.5.4.01,A praise poem of Išme-Dagan (Išme-Dagan A + V),,A37,a-ar₂-ni niŋ₂ šu sag₃-sag₃-ge₂-dam
