id_text,text_name,version,l_no,text
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,1,an-ta e₃-a-ra an-ta e₃-a-ra silim-ma ga-na-ab-be₂-en
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,2,nu-u₈-gig an-ta e₃-a-ra silim-ma ga-na-ab-be₂-en
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,3,nin gal an-na {d}inana-ra silim-ma ga-na-ab-be₂-en
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,4,izi-ŋar kug an-e si-a-ra
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,5,su₃-ra₂-aŋ₂ {d}inana-ra ud-gin₇ zalag-ge-ra
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,6,nin gal an-na {d}inana-ra silim-ma ga-na-ab-be₂-en
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,7,nu-u₈-gig nin ni₂ gur₃-ru {d}a-nun-na-ke₄-ne
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,8,nir-ŋal₂ an ki si gal si-a
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,9,dumu gal {d}suen-na {d}inana-ra silim-ma ga-na-ab-be₂-en
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,10,nam-mah-a-na nam-gal-la-na nam-nir-ŋal₂ buluŋ₃-ŋa₂-na
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,11,an-usan-na dalla e₃-a-na
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,12,izi-ŋar kug an-e si-a-na
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,13,{d}nanna {d}utu-gin₇ an-na gub-ba-na
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,14,sig-ta igi-nim-še₃ kur-kur-ra zu-am₃
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,15,nu-u₈-gig an-na-ka nam-gal-la-na
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,16,in-nin₉-ra šir₃-re-eš ga-na-ab-be₂-en
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,17,ki-ru-gu₂ ₁-a-kam
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,18,e₃-a-ni ur-saŋ-am₃
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,19,ŋiš-gi₄-ŋal₂-bi-im
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,20,an-na nam-mi-in-gub u₃-sumun₂ zid an-na-kam
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,21,ki-a nir mi-ni-in-ŋal₂ nin kur-kur-ra-kam
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,22,abzu eridug{ki}-ga me šu ba-ni-in-ti
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,23,a-a-ni {d}en-ki-ke₄ saŋ-e-eš mu-ni-in-rig₇
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,24,nam-en nam-lugal-la šu-ni-še₃ mu-u₈-ŋar
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,25,an-da barag gal-la dur₂ mu-da-an-ŋar
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,26,{d}en-lil₂-da kalam-ma-na nam mu-un-di-ni-ib-tar-re
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,27,itid-da ud-sakar-ra me šu du₇-du₇-de₃
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,28,diŋir kalam-ma-ke₄ gu₂ mu-na-an-si-si-iš
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,29,{d}a-nun-na gal-gal im-ši-gam-e-de₃-eš
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,30,sizkur a-ra-zu-a ši-im-ma-sug₂-sug₂-ge-eš
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,31,nam-šita kur-kur-ra mu-na-da-ab-be₂-ne
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,32,nin-ŋu₁₀ di kalam-ma ki-bi-še₃ i₃-kud-de₃
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,32A,{d}inana-ke₄ ka-aš bar kalam-ma {d}en-lil₂-da i₃-bar-re
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,33,saŋ gig₂-ga-ni igi-ni-še₃ i₃-dib-be₂
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,34,ki-ru-gu₂ ₂-kam-ma-am₃
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,35,{ŋeš}al-ŋar kug-ga-ke₄ šu mu-na-tag-ge
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,36,kug {d}inana-ra igi-ni-še₃ i₃-dib-be₂
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,37,nin gal an-na {d}inana-ra silim-ma ga-na-ab-be₂-en
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,38,ub₃ kug li-li-is₃ kug šu mu-na-tag-ge
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,39,kug {d}inana-ra igi-ni-še₃ i₃-dib-be₂
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,40,nin gal an-na {d}inana-ra silim-ma ga-na-ab-be₂-en
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,41,balaŋ kug li-li-is₃ kug šu mu-na-dar-e
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,42,kug {d}inana-ra igi-ni-še₃ i₃-dib-be₂
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,42A,nam-mah-a-na nam-gal-a-na
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,42B,nam-nir-ŋal₂ buluŋ₃-a-na
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,42C,an-u₂-sa₁₁-an-na dalla e₃-a-ra
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,43,dumu gal {d}suen-na {d}inana-ra silim-ma ga-na-ab-be₂-en
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,44,ki-ru-gu₂ ₃-kam-ma-am₃
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,45,saŋ-ur-saŋ-e-ne suh mu-na-an-dub-dub-bu-uš
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,46,kug {d}inana-ra igi-ni-še₃ i₃-dib-be₂
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,47,gu₂-bar niŋ₂-dara₂ gun₃ mu-na-an-gun₃-gun₃-ne-eš
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,48,kug {d}inana-ra igi-ni-še₃ i₃-dib-be₂
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,49,kuš nam-diŋir-ra su-bi-a mu-un-ŋal₂
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,50,kug {d}inana-ra igi-ni-še₃ i₃-dib-be₂
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,51,lu₂ zid nin saŋ-tuku munus um-ma gal-gal-la
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,52,kug {d}inana-ra igi-ni-še₃ i₃-dib-be₂
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,53,balaŋ niŋ₂ sed-de₃ ba-KU-a zag mi-ni-ib-gub-gub-be₂
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,54,kug {d}inana-ra igi-ni-še₃ i₃-dib-be₂
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,55,{tug₂}niŋ₂-la₂ a₂ me₃ da-da-ra-še₃ mu-dug₄
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,56,kug {d}inana-ra igi-ni-še₃ i₃-dib-be₂
c.2.5.3.1,A šir-namursaŋa to Ninsiana for Iddin-Dagan (Iddin-Dagan A),,57,ŋiš-gid₂-da a₂ me₃ šu-bi-a mu-un-ŋal₂
