id_text,text_name,version,l_no,text
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,1,an ki su₃-ra₂-aŋ₂ bi₂-mu₂-mu₂
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,2,nun zid ib-ta-e₃-a
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,3,{d}suen kur gal-e en nun-še₃ tud-da
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,4,
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,5,gaba-ŋal₂ an ki-a lugal-bi na-nam
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,6,en {d}aš-im₂-babbar su₃-ra₂-aŋ₂ bi₂-mu₂-mu₂
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,7,{d}suen su₃-ra₂-aŋ₂ bi₂-mu₂-mu₂
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,8,{d}X su₃-ra₂-aŋ₂ bi₂-mu₂-mu₂
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,9,diŋir ud-da su₃-ra₂-aŋ₂ bi₂-mu₂-mu₂
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,10,gaba-ŋal₂ an ki-a lugal-bi na-nam
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,11,an sikil-la ki-še₃ pa am₃-e₃
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,12,eš-bar an-na-kam sa₂ gal mu-un-ŋa₂-ŋa₂
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,13,temen si sa₂-a me šar₂ mi-ni-in-ed₂-e
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,14,šul nun-še₃ il₂-la {d}i-bi-{d}suen-ŋu₁₀
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,15,bal su₃-ud nam-he₂-a im-ma-ni-in-pad₃-de₃
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,16,en {d}aš-im₂-babbar ki-še₃ pa am₃-e₃
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,17,eš-bar an-na-kam sa₂ gal mu-un-ŋa₂-ŋa₂
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,18,temen si sa₂-a me šar₂ mi-ni-in-ed₂-e
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,19,šul nun-še₃ il₂-la {d}i-bi-{d}suen-ŋu₁₀
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,20,bal su₃-ud nam-he₂-a im-ma-ni-in-pad₃-da
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,21,ki nim-ma kur-zag-še₃ gal-bi mu-ni-ib-e₃
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,22,me kug-bi šen-am₃ ŋiš-hur nam-mi-ni-in-du₇
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,23,niŋ₂-nam še-er-ka-an-ba igi su₃-ud mi-ni-in-il₂
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,24,aga du₇ me ud su₃-ra₂ dug₄-ga nu-kam₃-me-de₃
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,25,{d}i-bi-{d}suen-ŋu₁₀-ur₂ til₃ ša-mu-e-da-ab-su₃-ud-de₃
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,26,en {d}aš-im₂-babbar gal-bi mu-ni-ib-e₃
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,27,me kug-bi šen-am₃ ŋiš-hur nam-mi-ni-in-du₇
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,28,niŋ₂-nam še-er-ka-an-ba igi su₃-ud mi-ni-in-il₂
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,29,aga du₇ me ud su₃-ra₂ dug₄-ga nu-kam₃-me-de₃
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,30,{d}i-bi-{d}suen-ŋu₁₀-ur₂ til₃ ša-mu-e-da-ab-su₃-ud-de₃
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,31,en ŋiš-nu₁₁ an ki
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,32,un₃-e ŋiš-he₂-a me-te
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,33,daŋal DU-bi
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,34,me šar₂-bi mi-ni-ib-si aŋ₂
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,35,{d}i-bi₂-{d}suen-ŋu₁₀
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,36,en {d}aš-im₂-babbar men-bi
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,37,un₃-e ŋiš-he₂-a
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,38,daŋal DU-bi
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,39,me šar₂-bi
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,40,{d}i-bi₂-₃₀-ŋu₁₀
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,41,sa-gid₂-da-am₃
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,42,an-ne₂ ud dug₃ kug
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,43,aga zid me ud su₃-ra₂ ŋidru nam-lugal-la
c.2.4.5.3,An adab to Suen for Ibbi-Suen (Ibbi-Suen C),,44,{d}en-lil₂-le ki aŋ₂ nam-en nam mu-un-tar
