id_text,text_name,version,l_no,text
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,1,{d}ri-im-{d}suen lugal nam-he₂-ŋal₂-la
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,2,palil mah barag-barag-ge₂-e-ne
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,3,{d}niŋ₂-zid {d}niŋ₂-si-sa₂ a₂-tah-zu he₂-a
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,4,dug₃-ga ha-ra-ab-ŋa₂-ŋa₂-ne
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,5,ha-ra-ab-ŋa₂-ŋa₂-ne
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,6,{d}ri-im-{d}suen mu pad₃-da an-e {d}en-lil₂-le
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,7,abula mah abula urim₅{ki}-ma ku₄-ku₄-da-zu-ne₂
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,8,{d}udug sag₉-ga {d}lamma silim-ma-ka
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,9,i₃-du₈ abula mah-a-ke₄
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,10,igi-zu-še₃ ha-ra-ab-zalag-ge-ne
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,11,inim sag₉-ga-zu {d}nanna {d}nin-gal-ra
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,12,he₂-ni-ib-kur₉-re-eš-a
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,13,nam-til₃ silim-ma he₂-ri-ib-gi₄-ne
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,14,sag₉-ga niŋ₂ šag₄ hul₂-la inim-ŋar šu gi₄-a
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,15,šag₄ e₂-kiš-nu-ŋal₂-la-ta ha-ra-ab-ed₂-ne
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,16,diŋir nam-til₃-la abula mah-a-ke₄
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,17,{ŋeš}ig ŋal₂ hu-mu-ra-ab-da₁₃-da₁₃-aš
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,18,diŋir silim-ma en-nu-uŋ₃ abula mah-a-ke₄
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,19,igi-zu-še₃ he₂-bi₂-da-hul₂-le-ne
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,20,muš₃-me-ne ha-ra-ab-zalag-ge-ne
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,21,sun₄ ha-ra-ab-še-ša₄-e-ne
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,22,abula urim₅{ki}-ma abula giri₁₇-zal-la
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,23,kur₉-ra-zu-ne
c.2.6.9.4,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn D),,24,šeg₁₂ urim₅{ki}-ma-ke₄
