id_text,text_name,version,l_no,text
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,1,barag mah-a dur₂ ŋar-ra
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,2,ni₂ gur₃-ru u₆ di-de₃ gub-ba
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,3,{d}nin-isin₂-na hu-ul-hu-le-eš₂ sig₇-ga
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,4,me ur₄-ur₄ ŋarza₂ im-pad₃-de₃
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,5,{d}nin-isin₂-na-ke₄ nam-galam-ma gu₂ nam-mi-in-KU
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,6,nam-galam-ma u₂-a me na-ur₄-ur₄-re
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,7,{d}nin-isin₂-na-ke₄ nam-galam-ma u₂-a me na-ur₄-ur₄-re
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,8,me mah šu-še₃ na-ŋa₂-ŋa₂-ŋa₂
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,9,tug₂ gal-e u-gun₃ im-ma-ak-e inim im-ma-ab-sag₉-ge
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,10,bulug-kiŋ₂-gur₄-ra igi mu-un-sig₁₀-ge
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,11,{d}nin-isin₂-na-ke₄ ŋiri₂-GAG-e u₃-sar im-ma-ak-e
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,12,me nam-a-zu šu im-du₇-du₇
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,13,dumu-ni lugal ŋir₂-si-ra
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,14,{d}da-mu lu₂ sag₉-ga šu-ni ba-ab-šum₂-mu
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,15,dumu-ŋu₁₀ niŋ₂ nam-a-zu-ka ŋizzal he₂-em-ma-ak
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,16,{d}da-mu niŋ₂ nam-a-zu-ka ŋizzal he₂-em-ma-ak
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,17,{tug₂}bar-sig₉-ge šu im-ma-an-ti šu im-gur-gur-re
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,18,{tug₂}bar-sig₉ dig-dig-e im-ma-ak-e
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,19,im al-dug₄-ga im-ku₇-ku₇-e
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,20,uš₂ lugud-e šu im-šu₂-ur-šu₂-ur-re
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,21,simₓ-simₓ-ma šu kum₂ mu-na-ak-e
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,22,nin-ŋu₁₀ šag₄-zu ama kalam-ma-ka
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,23,a-zu gal saŋ gig₂-ga-kam
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,24,{d}nin-isin₂-na dumu an-na-ke₄
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,25,dumu-ni lugal ŋir₂-si-ra
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,26,{d}da-mu lu₂ sag₉-ga šu-ni ba-ab-šum₂-mu
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,27,dumu-ŋu₁₀ niŋ₂ nam-a-zu-ka ŋizzal he₂-em-ma-ak
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,28,{d}da-mu niŋ₂ nam-a-zu-ka ŋizzal he₂-em-ma-ak
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,29,eš-bar kiŋ₂-ŋa₂ za₃-mi₂ mi-ri₂-in-dug₄
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,30,kug {d}nin-isin₂-na nam-išib mu-na-ak-e
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,31,{d}en-ki-ke₄ abzu nun-na-ta saŋ-e-eš mu-ni-in-rig₇
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,32,šag₄-gig lipiš-gig lu₂-ulu₃-ra mu-na-kar-re
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,33,lu₂-ulu₃-bi muš ki bil₂-gin₇ i-im-bal-bal-e
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,34,muš ki-uš₂-a-gin₇ e-ne dag i₃-si-il-e
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,35,šag₄-ŋu₁₀ lipiš-ŋu₁₀ gibil-la-bi im-me
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,36,nin-ŋu₁₀ nam-išib-e šu gal mu-un-du₇-du₇
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,37,{d}nin-isin₂-na-ke₄ tu₆ bi₂-in-dug₄ ba-sag₉
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,38,i₃-nun-e nam-šub ba-an-šum₂
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,39,bur gal-la-na ba-ni-in-de₂
c.4.22.1,A šir-gida to Ninisina (Ninisina A),,40,šu sed-da-na nam-ma-an-de₆
