id_text,text_name,version,l_no,text
c.2.2.5,The lament for Unug,,A1,ŋar-ra re šu gur-bi
c.2.2.5,The lament for Unug,,A2,an ki-ke₄ me-bi nu₂
c.2.2.5,The lament for Unug,,A3,ba-ab-ra
c.2.2.5,The lament for Unug,,A4,lu₂ til₃ diŋir-re-e-ne-gin₇ a-na me bi₂-ib₂-tab
c.2.2.5,The lament for Unug,,A5,ŋalga sud-e mi-ni-in-sig₁₀-ge₅-eš-a
c.2.2.5,The lament for Unug,,A6,diŋir-re-e-ne-ke₄ šag₄ mu-un-gu₇
c.2.2.5,The lament for Unug,,A7,{d}en-ki {d}nin-ki umuš mi-ni-in-ŋal₂-e-eš ₃₀-a-kam
c.2.2.5,The lament for Unug,,A8,{d}en-ul {d}nin-ul-e nam bi₂-in-tar-re-eš X-dug₄
c.2.2.5,The lament for Unug,,A9,an {d}en-lil₂-bi ba-an-u₃-tud-uš-a e-ne ba-sig₁₀
c.2.2.5,The lament for Unug,,A10,{d}nin-lil₂-le muš₃-me mi-ni-in-šum₂-ma e-ne ba-ab-tum₃
c.2.2.5,The lament for Unug,,A11,{d}a-ru-ru {d}suen {d}en-ki-bi me-dim₂-bi ba-an-ak-eš-a
c.2.2.5,The lament for Unug,,A12,e-ne ba-he₂-ši ŋi₆ en-nu-uŋ₃ MAŠ-a-gin₇ ba-ab-ŋar
c.2.2.5,The lament for Unug,,A13,diŋir gal-gal-e-ne kuš₃-kuš₃-ta ba-an-sig₇-ge-eš mi-ni-ib-ŋal₂
c.2.2.5,The lament for Unug,,A14,am gal-gin₇ gu₃ mah im-mi-ib-dug₄ šeg₁₁-bi e-ne ba-e-si
c.2.2.5,The lament for Unug,,A15,si gal-bi an-ne₂ he₂-em-us₂-sa ni₂-bi a-ba-a in-dub₂
c.2.2.5,The lament for Unug,,A16,sa-par₄-gin₇ kur-re he₂-em-dub-ba a-ba-a ba-ni-in-gur
c.2.2.5,The lament for Unug,,A17,sila-ba er₂ a-nir a-ba-a i-ni-in-ŋar
c.2.2.5,The lament for Unug,,A18,unug{ki}-ge lu₂ zid ni₂ te-a-gin₇
c.2.2.5,The lament for Unug,,A19,zig₃-ga šu-ba a-na-aš ba-ni-ib-dab₅ igi zid a-na-aš
c.2.2.5,The lament for Unug,,A20,šag₄ sag₃ a-nir-ra a-ba-a i-ni-in-ŋar
c.2.2.5,The lament for Unug,,A21,e-ne ba-ab-te sahar-ra e-ne ba-an-tuš ŋiri₃ a-na-aš ba-da-ze₂-er
c.2.2.5,The lament for Unug,,A22,dim₂-ma-bi šu bal a-ba-a bi₂-in-ak umuš-bi a-ba-a bi₂-in-kur₂
c.2.2.5,The lament for Unug,,A23,{d}udug sag₉-ga-bi a-ba-a ib₂-ta-an-dub₂ {d}lamma-bi a-ba-a in-ga-an-ra
c.2.2.5,The lament for Unug,,A24,ni₂ me-lem₄ saŋ-ŋa₂ ŋal₂-la-bi šu hul a-ba-a bi₂-in-dug₄
c.2.2.5,The lament for Unug,,A25,unug{ki}-ga teš₂-bi a-ba-a ib₂-ta-an-gu₇-Xbr gig a-ba-a
c.2.2.5,The lament for Unug,,A26,iri-da kur-kur unug{ki}-ga e₂-ba a-ba-a
c.2.2.5,The lament for Unug,,A27,e-ne
c.2.2.5,The lament for Unug,,B1,
c.2.2.5,The lament for Unug,,B2,a-ba-a in-ak
c.2.2.5,The lament for Unug,,B3,saŋ a-na-aš ba-ab-sud uŋ₃ saŋ gig₂-ga a-ba-a in-lu-lu-un
c.2.2.5,The lament for Unug,,B4,a-ba-a zag im-mi-in-tag
c.2.2.5,The lament for Unug,,B5,ŋiš im-mi-gul a-ba-a dur₂-bi-še₃ mu-un-gi₄
c.2.2.5,The lament for Unug,,B6,a-ba-a saŋ im-mi-tu-lu
c.2.2.5,The lament for Unug,,B7,e-ne ba-ze₂-er
c.2.2.5,The lament for Unug,,B8,
c.2.2.5,The lament for Unug,,C1,saŋ
c.2.2.5,The lament for Unug,,C2,{d}utu lu₂ ki di an-na-ta šu₂ ša-ra-us₂ gu₂-bi nu-mu-ši-ib₂-zig₃
c.2.2.5,The lament for Unug,,C3,X-in-di-be₂-eš nam-tag dugud ba-ab-il₂
c.2.2.5,The lament for Unug,,C4,di kur₂-kur₂ en {d}nu-nam-nir-ra
c.2.2.5,The lament for Unug,,C5,a-na bi₂-in-tu₁₁-be₂
c.2.2.5,The lament for Unug,,C6,X-ni-in-šub da mu-un-ši-ib-ak-ne
c.2.2.5,The lament for Unug,,C7,ŋal₂ igi šum₂-ma im-mi-in-e₃
c.2.2.5,The lament for Unug,,C8,{d}en-lil₂-la-ka X-kuš₂-u₃
c.2.2.5,The lament for Unug,,C9,bi₂-ib₂-til-e
c.2.2.5,The lament for Unug,,D1,
c.2.2.5,The lament for Unug,,D2,teš₂-e ni₂-ba
c.2.2.5,The lament for Unug,,D3,a-ra₂-bi
c.2.2.5,The lament for Unug,,D4,X-gul-lu sig₁₀-sig₁₀-ge₄-bi a₂-bi
c.2.2.5,The lament for Unug,,D5,diŋir-re-e-ne-ke₄ ŋeštug₂
c.2.2.5,The lament for Unug,,D6,gu₂ ba-an-da-šub-ba
c.2.2.5,The lament for Unug,,D7,gidim hul bi₂-in-te-a iri igi-ba ba-du₈
c.2.2.5,The lament for Unug,,D8,zi hul i₃-pa-an-pa er₂ gig i₃-še₈-še₈
c.2.2.5,The lament for Unug,,D9,mu-un-ak-e saŋ sag₃-ge nu-ŋa₂-ŋa₂
c.2.2.5,The lament for Unug,,D10,er₂-re a-nir-ra šag₄ mu-ni-ib-kuš₂-u₃ iri ni₂-ba mu-da-dub₂
c.2.2.5,The lament for Unug,,D11,šu pe-el šu ba-ab-ra saŋ ba-ab-tal₂ iri ni₂-ba ba-an-ta-ra
c.2.2.5,The lament for Unug,,D12,ni₂ me-lem₄ i-bi₂ du₃-a-gin₇ ni₂-bi-a ba-an-te
c.2.2.5,The lament for Unug,,D13,iri saŋ-kug-ŋal₂ kur-kur-ra re ha-lam ŋar-gin₇ ba-du₃
