id_text,text_name,version,l_no,text
c.2.8.2.4,A prayer to Asarluhi for Hammu-rābi (Hammu-rābi D),,1,
c.2.8.2.4,A prayer to Asarluhi for Hammu-rābi (Hammu-rābi D),,2,ni₂-tuku en₃ tar-tar nim-ma
c.2.8.2.4,A prayer to Asarluhi for Hammu-rābi (Hammu-rābi D),,3,u₃-na sa₄ en
c.2.8.2.4,A prayer to Asarluhi for Hammu-rābi (Hammu-rābi D),,4,šum₂-mu-da-ab-ze₂-en {ŋeš}ŋidru
c.2.8.2.4,A prayer to Asarluhi for Hammu-rābi (Hammu-rābi D),,5,kan₄-diŋir-ra{ki} iri nam-en-na
c.2.8.2.4,A prayer to Asarluhi for Hammu-rābi (Hammu-rābi D),,6,lugal an ub-da dirig-ge-en-ze₂-en
c.2.8.2.4,A prayer to Asarluhi for Hammu-rābi (Hammu-rābi D),,7,{d}asar-lu₂-hi ha-am-mu-ra-bi-ŋu₁₀-ur₂ nam
c.2.8.2.4,A prayer to Asarluhi for Hammu-rābi (Hammu-rābi D),,8,an {d}en-lil₂ {d}en-ki e-ne-bi-da
c.2.8.2.4,A prayer to Asarluhi for Hammu-rābi (Hammu-rābi D),,9,šag₄-ga-ne-ne-še₃ u₃-mu-ni-in-šum₂ niŋ₂
c.2.8.2.4,A prayer to Asarluhi for Hammu-rābi (Hammu-rābi D),,10,diŋir gal-gal kilib₃-ba-bi {d}marduk-ra hul₂-le-eš
c.2.8.2.4,A prayer to Asarluhi for Hammu-rābi (Hammu-rābi D),,11,sipad šag₄-ga-zu nam-en kalam-ma ak-de₃
c.2.8.2.4,A prayer to Asarluhi for Hammu-rābi (Hammu-rābi D),,12,nam-a-ni gal-le-eš tar-re-en-ze₂-en ka kug-za
c.2.8.2.4,A prayer to Asarluhi for Hammu-rābi (Hammu-rābi D),,13,inim-zu ba-an-ši-ŋar-re-en-ze₂-en sipad muš₃ nu-tum₂-mu
c.2.8.2.4,A prayer to Asarluhi for Hammu-rābi (Hammu-rābi D),,14,lugal-ra im-mi-in-sa₄-en-de₃-en ub-ta ₄-ba
c.2.8.2.4,A prayer to Asarluhi for Hammu-rābi (Hammu-rābi D),,15,ha-am-mu-ra-bi nun me-te diŋir-re-e-ne sun₅-na inim-me-eš₂
