id_text,text_name,version,l_no,text
c.1.8.2.1,Lugalbanda in the mountain cave,,A1,ud ul an ki-ta ba₉-ra₂-a-ba
c.1.8.2.1,Lugalbanda in the mountain cave,,A2,ul-e suh₁₀ keše₂-da
c.1.8.2.1,Lugalbanda in the mountain cave,,A3,ul buru₁₄ ul-e še
c.1.8.2.1,Lugalbanda in the mountain cave,,A4,in ba-dub-ba ki ba-sur-ra-a-ba
c.1.8.2.1,Lugalbanda in the mountain cave,,A5,na ba-du₃-a-ba mu ba-sar-ra-a-ba
c.1.8.2.1,Lugalbanda in the mountain cave,,A6,eg₂ pa₅-re šu-luh ak-a-ba
c.1.8.2.1,Lugalbanda in the mountain cave,,A7,pu₂ si sa₂-sa₂-a-ba
c.1.8.2.1,Lugalbanda in the mountain cave,,A8,{id₂}buranuna id₂ he₂-ŋal₂-la unug{ki}-ga-ke₄ ki in-dar-ra-a-ba
c.1.8.2.1,Lugalbanda in the mountain cave,,A9,du₃-a-ba
c.1.8.2.1,Lugalbanda in the mountain cave,,A10,ha-la ŋar-ra-ba
c.1.8.2.1,Lugalbanda in the mountain cave,,A11,an kug-ga-ke₄ in-ze-ze-ra-a-ba
c.1.8.2.1,Lugalbanda in the mountain cave,,A12,nam-en nam-lugal-la-ke₄ unug{ki}-ga-ke₄ pa e₃ bi₂-in-ak
c.1.8.2.1,Lugalbanda in the mountain cave,,A13,šibir ešgiri₂ kul-aba₄{ki}-ke₄ me₃ saŋ il₂-ba
c.1.8.2.1,Lugalbanda in the mountain cave,,A14,me₃ ešemen {d}inana-ke₄
c.1.8.2.1,Lugalbanda in the mountain cave,,A15,saŋ gig₂ zi su₃-ud-ba mi-ni-ib-dug₃-ge-eš-ba
c.1.8.2.1,Lugalbanda in the mountain cave,,A16,in-di₃-in-di₃-ba zag-eš-zag-eš-ba
c.1.8.2.1,Lugalbanda in the mountain cave,,A17,maš₂ kur-ra umbin kiŋ₂-kiŋ₂-ba
c.1.8.2.1,Lugalbanda in the mountain cave,,A18,tarah kur-ra aškud sag₉-sag₉-ba
c.1.8.2.1,Lugalbanda in the mountain cave,,A19,en-me-er-kar₂ dumu {d}utu-ra mu-na-šum₂-mu-uš-ba
c.1.8.2.1,Lugalbanda in the mountain cave,,A20,ud-ba lugal-e iri{ki}-še₃ {ŋeš}mi-tum na-ŋa₂-ŋa₂
c.1.8.2.1,Lugalbanda in the mountain cave,,A21,en-me-er-kar₂ dumu {d}utu-ra
c.1.8.2.1,Lugalbanda in the mountain cave,,A22,aratta{ki} kur me sikil-la-še₃ har-ra-an zu na-an-ŋa₂-ŋa₂
c.1.8.2.1,Lugalbanda in the mountain cave,,A23,ki-bal gul-gul-de₃ na-an-ŋen
c.1.8.2.1,Lugalbanda in the mountain cave,,A24,en-e iri-a-ni zig₃-ga₁₄ ba-ni-ŋar
c.1.8.2.1,Lugalbanda in the mountain cave,,A25,niŋir kur-kur-ra si gu₃ ba-ni-ra
